city,transmission,owner_no,brand,model,model_year,variant_name,price,registered_year,fuel_type,kms_driven,engine_cc,mileage_kmpl,car_age,mileage_normalized,brand_popularity,price_per_km,age_group,high_mileage,multiple_owners
delhi,automatic,1,maruti,maruti jimny,2023,alpha dual tone at,1755000.0,2023,petrol,1500,1462,16.39,1,16.39,506751.9858898498,107077.48627211714,new,0,0
delhi,manual,2,ford,ford figo,2011,petrol zxi,100000.0,2011,petrol,80000,1196,15.6,13,1.2,732400.0,6410.25641025641,old,0,1
delhi,manual,1,maruti,maruti swift dzire,2022,vxi cng bsvi,850000.0,2022,cng,20000,1197,31.12,2,15.56,506751.9858898498,27313.624678663236,new,1,0
delhi,manual,1,maruti,maruti brezza,2023,zxi,1200000.0,2023,petrol,20000,1462,17.38,1,17.38,506751.9858898498,69044.87917146145,new,0,0
delhi,manual,2,hyundai,hyundai i20,2012,1.2 magna opt,275000.0,2012,petrol,62000,1197,17.0,12,1.4166666666666667,607984.020282729,16176.470588235294,old,0,1
delhi,automatic,4,mercedes-benz,mercedes-benz c-class,2010,230 avantgarde,425000.0,2010,petrol,50000,1796,11.7,14,0.8357142857142856,3530416.6666666665,36324.78632478633,old,0,1
delhi,manual,2,maruti,maruti swift dzire,2014,ldix limited edition,350000.0,2014,diesel,90000,1248,23.4,10,2.34,506751.9858898498,14957.264957264959,old,1,1
delhi,manual,1,hyundai,hyundai i10,2011,sportz,221000.0,2011,petrol,67985,1197,20.36,13,1.566153846153846,607984.020282729,10854.616895874264,old,0,0
delhi,manual,1,honda,honda wr-v,2020,i-dtec vx,827999.9999999999,2020,diesel,89722,1498,25.5,4,6.375,625329.2089728453,32470.58823529411,mid-age,1,0
delhi,manual,1,ford,ford ecosport,2017,1.5 diesel titanium bsiv,600000.0,2017,diesel,80000,1498,23.0,7,3.2857142857142856,732400.0,26086.956521739132,mid-age,1,0
delhi,automatic,2,toyota,toyota innova crysta,2020,2.7 gx 7 str at,1556000.0,2020,petrol,49647,2694,8.0,4,2.0,1290725.0,194500.0,mid-age,0,1
delhi,manual,1,renault,renault triber,2020,rxt,517000.0,2021,petrol,110490,999,20.0,3,6.666666666666667,535356.2091503268,25850.0,mid-age,0,0
delhi,manual,2,maruti,maruti swift dzire,2012,1.2 zxi bsiv,325000.0,2012,petrol,78000,1197,17.5,12,1.4583333333333333,506751.9858898498,18571.428571428572,old,0,1
delhi,manual,1,maruti,maruti wagon r,2017,lxi bs iv,371000.0,2017,petrol,51165,998,20.51,7,2.93,506751.9858898498,18088.737201365188,mid-age,0,0
delhi,manual,1,maruti,maruti s-presso,2022,vxi plus 2019-2022,475000.0,2022,petrol,14000,998,21.7,2,10.85,506751.9858898498,21889.400921658987,new,1,0
delhi,manual,1,hyundai,hyundai grand i10,2015,sportz,406000.0,2015,petrol,50576,1197,18.9,9,2.0999999999999996,607984.020282729,21481.48148148148,old,0,0
delhi,manual,1,maruti,maruti xl6,2021,alpha,1090000.0,2021,petrol,55000,1462,19.01,3,6.336666666666667,506751.9858898498,57338.243029984216,mid-age,0,0
delhi,automatic,1,hyundai,hyundai venue,2019,sx plus turbo dct,890000.0,2019,petrol,70000,998,18.15,5,3.63,607984.020282729,49035.81267217631,mid-age,0,0
delhi,manual,2,maruti,maruti wagon r,2009,lxi minor,100000.0,2009,petrol,80000,1061,18.9,15,1.26,506751.9858898498,5291.005291005292,old,0,1
delhi,automatic,1,mercedes-benz,mercedes-benz e-class,2014,e 200 cgi,1890000.0,2014,petrol,65000,1991,12.0,10,1.2,3530416.6666666665,157500.0,old,0,0
delhi,manual,3,mahindra,mahindra bolero,2015,zlx,485000.0,2015,diesel,90000,2523,15.96,9,1.7733333333333334,979000.0,30388.47117794486,old,0,1
delhi,manual,1,mahindra,mahindra scorpio,2016,1.99 s4 plus,840000.0,2016,diesel,71000,1997,15.4,8,1.925,979000.0,54545.454545454544,old,0,0
delhi,automatic,1,honda,honda city,2019,i-vtec cvt v,900000.0,2019,petrol,60000,1497,18.0,5,3.6,625329.2089728453,50000.0,mid-age,0,0
delhi,manual,1,kia,kia sonet,2021,htk plus bsvi,950000.0,2021,petrol,20000,1197,18.4,3,6.133333333333333,1450737.1794871795,51630.4347826087,mid-age,0,0
delhi,manual,1,hyundai,hyundai verna,2011,1.6 sx vtvt,418000.0,2011,petrol,60000,1591,17.01,13,1.3084615384615386,607984.020282729,24573.780129335682,old,0,0
delhi,manual,1,hyundai,hyundai creta,2019,1.6 sx option diesel,1195000.0,2019,diesel,38000,1582,20.5,5,4.1,607984.020282729,58292.68292682927,mid-age,0,0
hyderabad,automatic,1,volkswagen,volkswagen polo,2022,1.0 tsi highline plus at,1044000.0,2022,petrol,20000,999,16.47,2,8.235,704698.5815602837,63387.97814207651,new,0,0
hyderabad,manual,2,hyundai,hyundai eon,2014,era plus,260000.0,2014,petrol,85582,814,21.1,10,2.1100000000000003,607984.020282729,12322.274881516587,old,0,1
hyderabad,manual,1,hyundai,hyundai venue,2023,s bsvi,955000.0,2023,petrol,10000,1197,0.0,1,0.0,607984.020282729,inf,new,0,0
hyderabad,manual,1,maruti,maruti baleno,2017,1.2 alpha,671000.0,2017,petrol,50750,1197,21.4,7,3.057142857142857,506751.9858898498,31355.14018691589,mid-age,0,0
hyderabad,automatic,1,mahindra,mahindra thar,2022,lx 4-str hard top at bsvi,1900000.0,2022,petrol,10000,1997,0.0,2,0.0,979000.0,inf,new,0,0
hyderabad,manual,1,kia,kia sonet,2021,htx plus turbo imt bsvi,1178000.0,2021,petrol,10000,998,18.2,3,6.066666666666666,1450737.1794871795,64725.27472527473,mid-age,0,0
hyderabad,automatic,1,maruti,maruti celerio,2017,zxi optional amt bsiv,489000.0,2017,petrol,66366,998,23.1,7,3.3000000000000003,506751.9858898498,21168.831168831166,mid-age,1,0
hyderabad,automatic,1,hyundai,hyundai verna,2022,sx opt turbo,1541000.0,2022,petrol,5000,998,19.2,2,9.6,607984.020282729,80260.41666666667,new,0,0
hyderabad,manual,1,maruti,maruti celerio,2017,zxi optional,465000.00000000006,2017,petrol,72544,998,23.1,7,3.3000000000000003,506751.9858898498,20129.87012987013,mid-age,1,0
hyderabad,manual,1,ford,ford figo,2021,titanium,728000.0,2021,petrol,29154,1194,18.5,3,6.166666666666667,732400.0,39351.35135135135,mid-age,0,0
hyderabad,automatic,1,tata,tata tiago,2018,1.2 revotron xza,530000.0,2018,petrol,70000,1199,23.84,6,3.973333333333333,771862.8305882353,22231.543624161073,mid-age,1,0
hyderabad,manual,1,datsun,datsun redigo,2021,1.0 t option,466000.0,2022,petrol,33730,999,21.7,2,10.85,347810.8108108108,21474.654377880186,new,1,0
hyderabad,manual,1,renault,renault kwid,2020,climber 1.0 mt opt bsiv,457000.0,2020,petrol,51113,999,23.01,4,5.7525,535356.2091503268,19860.930030421554,mid-age,1,0
hyderabad,manual,2,volkswagen,volkswagen polo,2013,diesel comfortline 1.2l,350000.0,2013,diesel,40000,1199,22.07,11,2.0063636363636363,704698.5815602837,15858.6316266425,old,1,1
hyderabad,manual,1,maruti,maruti wagon r,2009,lxi minor,290000.0,2009,petrol,40000,1061,18.9,15,1.26,506751.9858898498,15343.915343915345,old,0,0
hyderabad,automatic,1,bmw,bmw x1,2020,sdrive 20d xline,3800000.0,2020,diesel,60000,1995,20.68,4,5.17,3330939.5604395606,183752.417794971,mid-age,0,0
hyderabad,manual,1,maruti,maruti wagon r,2014,vxi,375000.0,2015,petrol,64500,998,21.79,9,2.421111111111111,506751.9858898498,17209.729233593393,old,1,0
hyderabad,manual,1,maruti,maruti wagon r,2020,vxi opt,600000.0,2020,petrol,40000,998,21.79,4,5.4475,506751.9858898498,27535.566773749426,mid-age,1,0
hyderabad,manual,1,jeep,jeep compass,2018,2.0 limited,1400000.0,2018,diesel,80000,1956,17.1,6,2.85,1925178.5714285714,81871.34502923976,mid-age,0,0
hyderabad,manual,1,jeep,jeep compass,2019,2.0 limited plus 4x4 bsiv,1900000.0,2019,diesel,50000,1956,16.3,5,3.2600000000000002,1925178.5714285714,116564.4171779141,mid-age,0,0
hyderabad,manual,1,hyundai,hyundai i20,2020,sportz turbo imt,740000.0,2020,petrol,40000,998,20.0,4,5.0,607984.020282729,37000.0,mid-age,0,0
hyderabad,automatic,2,hyundai,hyundai aura,2020,sx plus amt,766000.0,2020,petrol,39886,1197,20.1,4,5.025,607984.020282729,38109.4527363184,mid-age,0,1
hyderabad,manual,1,renault,renault duster,2014,85ps diesel rxl,440000.00000000006,2015,diesel,107588,1461,20.45,9,2.272222222222222,535356.2091503268,21515.8924205379,old,0,0
hyderabad,manual,1,hyundai,hyundai grand i10,2017,1.2 kappa sportz bsiv,519000.00000000006,2018,petrol,36621,1197,18.9,6,3.15,607984.020282729,27460.317460317467,mid-age,0,0
hyderabad,manual,1,mg,mg hector plus,2020,sharp diesel mt,1600000.0,2020,diesel,80000,1956,16.65,4,4.1625,1869333.3333333333,96096.09609609611,mid-age,0,0
hyderabad,manual,1,maruti,maruti s-presso,2022,vxi plus bsvi,525000.0,2022,petrol,18900,998,24.76,2,12.38,506751.9858898498,21203.554119547654,new,1,0
hyderabad,manual,1,kia,kia seltos,2019,htk plus d,1108000.0,2019,diesel,70754,1493,20.8,5,4.16,1450737.1794871795,53269.230769230766,mid-age,0,0
hyderabad,manual,1,maruti,maruti s-presso,2020,vxi 2019-2022,420000.0,2020,petrol,59832,998,21.7,4,5.425,506751.9858898498,19354.83870967742,mid-age,1,0
hyderabad,manual,2,maruti,maruti swift dzire,2017,vxi 1.2,605000.0,2017,petrol,60068,1197,21.21,7,3.0300000000000002,506751.9858898498,28524.280999528524,mid-age,0,1
hyderabad,manual,1,maruti,maruti alto 800,2018,lxi,326000.0,2018,petrol,41261,796,22.05,6,3.6750000000000003,506751.9858898498,14784.580498866213,mid-age,1,0
hyderabad,manual,1,ford,ford ecosport,2020,1.5 petrol titanium bsiv,950000.0,2020,petrol,32209,1497,17.0,4,4.25,732400.0,55882.35294117647,mid-age,0,0
hyderabad,manual,1,honda,honda jazz,2018,1.2 v i vtec,639000.0,2018,petrol,75747,1199,18.7,6,3.1166666666666667,625329.2089728453,34171.12299465241,mid-age,0,0
hyderabad,manual,2,hyundai,hyundai i20,2018,1.2 asta option,712000.0,2018,petrol,49241,1197,18.6,6,3.1,607984.020282729,38279.56989247312,mid-age,0,1
hyderabad,automatic,2,mercedes-benz,mercedes-benz gle,2018,250d,3000000.0,2018,diesel,100000,2143,17.9,6,2.983333333333333,3530416.6666666665,167597.7653631285,mid-age,0,1
hyderabad,automatic,1,ford,ford endeavour,2016,3.2 trend at 4x4,2250000.0,2017,diesel,119422,3198,10.91,7,1.5585714285714285,732400.0,206232.8139321723,mid-age,0,0
hyderabad,manual,1,maruti,maruti swift,2021,vxi bsvi,670000.0,2021,petrol,33488,1197,22.38,3,7.46,506751.9858898498,29937.44414655943,mid-age,1,0
hyderabad,manual,1,mahindra,mahindra thar,2021,lx 4-str hard top bsvi,1650000.0,2021,petrol,30000,1997,15.2,3,5.066666666666666,979000.0,108552.63157894737,mid-age,0,0
hyderabad,manual,1,tata,tata altroz,2022,xz plus bsvi,875000.0,2022,petrol,21000,1199,19.33,2,9.665,771862.8305882353,45266.425245732025,new,0,0
hyderabad,manual,1,jeep,jeep compass,2018,2.0 limited plus bsiv,1600000.0,2019,diesel,56545,1956,17.1,5,3.4200000000000004,1925178.5714285714,93567.2514619883,mid-age,0,0
hyderabad,manual,1,volkswagen,volkswagen polo,2017,1.0 mpi highline,675000.0,2017,petrol,64000,999,18.78,7,2.682857142857143,704698.5815602837,35942.49201277955,mid-age,0,0
hyderabad,manual,2,volkswagen,volkswagen ameo,2018,1.0 mpi trendline,533000.0,2018,petrol,71413,999,19.44,6,3.24,704698.5815602837,27417.695473251028,mid-age,0,1
hyderabad,manual,2,renault,renault kwid,2020,rxt,487000.0,2020,petrol,31920,799,22.3,4,5.575,535356.2091503268,21838.565022421524,mid-age,1,1
hyderabad,automatic,1,bmw,bmw x1,2019,sdrive 20d xline,3390000.0,2019,diesel,46000,1995,20.68,5,4.136,3330939.5604395606,163926.499032882,mid-age,0,0
hyderabad,manual,2,maruti,maruti s-presso,2022,vxi plus 2019-2022,526000.0,2023,petrol,9939,998,21.7,1,21.7,506751.9858898498,24239.63133640553,new,1,1
hyderabad,manual,1,maruti,maruti baleno,2022,alpha,926000.0,2022,petrol,7156,1197,21.01,2,10.505,506751.9858898498,44074.250356972865,new,0,0
hyderabad,manual,1,toyota,toyota yaris,2018,j,850000.0,2018,petrol,20608,1496,17.1,6,2.85,1290725.0,49707.602339181285,mid-age,0,0
hyderabad,manual,2,maruti,maruti swift dzire,2019,vxi 1.2 bs iv,725000.0,2019,petrol,92000,1197,22.0,5,4.4,506751.9858898498,32954.545454545456,mid-age,1,1
hyderabad,automatic,2,maruti,maruti celerio,2018,zxi optional amt bsiv,501000.0,2018,petrol,67553,998,23.1,6,3.85,506751.9858898498,21688.311688311685,mid-age,1,1
hyderabad,manual,1,maruti,maruti swift dzire,2017,vxi optional,577000.0,2017,petrol,95286,1197,20.85,7,2.9785714285714286,506751.9858898498,27673.860911270982,mid-age,0,0
hyderabad,manual,1,mahindra,mahindra xuv500,2015,w6 2wd,894999.9999999999,2015,diesel,66000,2179,16.0,9,1.7777777777777777,979000.0,55937.49999999999,old,0,0
hyderabad,manual,1,hyundai,hyundai grand i10,2019,1.2 kappa sportz bsiv,521000.0,2019,petrol,35929,1197,18.9,5,3.78,607984.020282729,27566.137566137568,mid-age,0,0
hyderabad,manual,1,honda,honda br-v,2016,i-vtec vx mt,650000.0,2017,petrol,136035,1497,15.4,7,2.2,625329.2089728453,42207.792207792205,mid-age,0,0
hyderabad,manual,1,maruti,maruti ertiga,2013,zdi,670000.0,2014,diesel,93997,1248,20.77,10,2.077,506751.9858898498,32258.064516129034,old,0,0
hyderabad,manual,1,skoda,skoda rapid,2018,1.6 mpi active bsiv,775000.0,2018,petrol,60000,1598,15.41,6,2.5683333333333334,999269.2307692308,50292.018170019466,mid-age,0,0
hyderabad,manual,1,maruti,maruti vitara brezza,2019,zdi plus dual tone,980000.0,2019,diesel,52220,1248,24.3,5,4.86,506751.9858898498,40329.21810699588,mid-age,1,0
hyderabad,manual,2,maruti,maruti ciaz,2019,zeta bsiv,830000.0000000001,2019,petrol,61659,1462,21.56,5,4.311999999999999,506751.9858898498,38497.217068645645,mid-age,1,1
hyderabad,manual,1,maruti,maruti swift dzire,2020,zxi bsvi,750000.0,2020,petrol,65000,1197,22.41,4,5.6025,506751.9858898498,33467.20214190094,mid-age,1,0
hyderabad,manual,1,mahindra,mahindra kuv 100 nxt,2018,d75 k8 dual tone,450000.0,2018,diesel,120000,1198,25.32,6,4.22,979000.0,17772.511848341233,mid-age,1,0
hyderabad,manual,2,maruti,maruti swift,2017,vdi optional,600000.0,2017,diesel,110000,1248,25.2,7,3.6,506751.9858898498,23809.52380952381,mid-age,1,1
hyderabad,manual,1,maruti,maruti alto 800,2017,vxi,302000.0,2017,petrol,78969,796,22.05,7,3.15,506751.9858898498,13696.145124716553,mid-age,1,0
hyderabad,manual,2,hyundai,hyundai grand i10 nios,2021,asta,736000.0,2021,petrol,38939,1197,20.7,3,6.8999999999999995,607984.020282729,35555.555555555555,mid-age,0,1
hyderabad,manual,1,maruti,maruti ignis,2019,1.2 zeta bsiv,480000.0,2020,petrol,88637,1197,20.89,4,5.2225,506751.9858898498,22977.50119674485,mid-age,0,0
hyderabad,manual,1,hyundai,hyundai i20,2021,asta turbo imt,967000.0,2021,petrol,19070,998,20.0,3,6.666666666666667,607984.020282729,48350.0,mid-age,0,0
hyderabad,manual,1,maruti,maruti s-presso,2020,vxi 2019-2022,432000.0,2020,petrol,68556,998,21.7,4,5.425,506751.9858898498,19907.83410138249,mid-age,1,0
hyderabad,manual,1,ford,ford figo,2019,titanium bsiv,600000.0,2020,petrol,44356,1194,20.4,4,5.1,732400.0,29411.764705882357,mid-age,0,0
hyderabad,manual,1,maruti,maruti swift dzire,2016,zxi,610000.0,2017,petrol,73143,1197,22.41,7,3.2014285714285715,506751.9858898498,27219.991075412763,mid-age,1,0
hyderabad,automatic,1,volvo,volvo xc60,2012,d3 kinetic,1250000.0,2013,diesel,146769,1985,14.7,11,1.3363636363636362,3188731.7073170734,85034.01360544217,old,0,0
hyderabad,manual,1,datsun,datsun go,2018,t,337000.0,2018,petrol,67527,1198,19.02,6,3.17,347810.8108108108,17718.191377497373,mid-age,0,0
hyderabad,automatic,1,hyundai,hyundai santro,2019,sportz amt bsiv,527000.0,2019,petrol,79467,1086,20.3,5,4.0600000000000005,607984.020282729,25960.591133004924,mid-age,0,0
hyderabad,automatic,1,bmw,bmw 5 series,2014,520d prestige,1750000.0,2015,diesel,103174,1995,18.12,9,2.0133333333333336,3330939.5604395606,96578.36644591611,old,0,0
hyderabad,manual,3,volkswagen,volkswagen polo,2017,1.2 mpi comfortline,549000.0,2017,petrol,103046,1199,16.2,7,2.314285714285714,704698.5815602837,33888.88888888889,mid-age,0,1
hyderabad,manual,2,fiat,fiat punto evo,2017,pure 1.2 fire,270000.0,2017,petrol,85110,1172,15.8,7,2.257142857142857,288166.6666666667,17088.607594936708,mid-age,0,1
hyderabad,manual,1,tata,tata manza,2011,elan quadrajet bs iii,285000.0,2011,diesel,114000,1248,19.0,13,1.4615384615384615,771862.8305882353,15000.0,old,0,0
hyderabad,manual,1,renault,renault captur,2017,1.5 diesel rxt,975000.0,2018,diesel,70000,1461,20.37,6,3.395,535356.2091503268,47864.506627393224,mid-age,0,0
hyderabad,manual,1,hyundai,hyundai i20,2018,1.4 sportz,725000.0,2018,diesel,72000,1396,22.54,6,3.7566666666666664,607984.020282729,32165.039929015085,mid-age,1,0
hyderabad,manual,1,hyundai,hyundai venue,2023,s bsvi,955000.0,2023,petrol,20000,1197,0.0,1,0.0,607984.020282729,inf,new,0,0
hyderabad,automatic,1,kia,kia carens,2022,luxury plus diesel at 6 str bsvi,1850000.0,2022,diesel,32000,1493,0.0,2,0.0,1450737.1794871795,inf,new,0,0
hyderabad,manual,1,hyundai,hyundai venue,2023,s opt bsvi,1010000.0,2023,petrol,20000,1197,0.0,1,0.0,607984.020282729,inf,new,0,0
hyderabad,automatic,1,kia,kia seltos,2021,htx ivt g,1750000.0,2021,petrol,22500,1497,16.8,3,5.6000000000000005,1450737.1794871795,104166.66666666666,mid-age,0,0
hyderabad,manual,1,hyundai,hyundai i20,2016,asta 1.2,621000.0,2016,petrol,54708,1197,18.6,8,2.325,607984.020282729,33387.096774193546,old,0,0
hyderabad,manual,1,maruti,maruti baleno,2017,1.2 zeta,633000.0,2017,petrol,78031,1197,21.4,7,3.057142857142857,506751.9858898498,29579.43925233645,mid-age,0,0
hyderabad,automatic,1,bmw,bmw 5 series,2022,520d luxury line,6900000.0,2022,diesel,32000,1995,20.37,2,10.185,3330939.5604395606,338733.43151693663,new,0,0
hyderabad,manual,2,hyundai,hyundai grand i10,2019,1.2 kappa magna bsiv,515000.00000000006,2019,petrol,24337,1197,18.9,5,3.78,607984.020282729,27248.677248677253,mid-age,0,1
hyderabad,manual,1,maruti,maruti baleno,2019,1.2 zeta,679000.0,2021,petrol,82243,1197,21.4,3,7.133333333333333,506751.9858898498,31728.971962616826,mid-age,0,0
hyderabad,manual,1,hyundai,hyundai creta,2022,s imt bsvi,1388000.0,2022,petrol,20000,1497,0.0,2,0.0,607984.020282729,inf,new,0,0
hyderabad,automatic,2,maruti,maruti ignis,2017,1.2 amt zeta bsiv,609000.0,2017,petrol,104701,1197,20.89,7,2.9842857142857144,506751.9858898498,29152.704643370034,mid-age,0,1
hyderabad,manual,2,toyota,toyota urban cruiser,2021,mid,1000000.0,2021,petrol,54000,1462,17.03,3,5.676666666666667,1290725.0,58719.90604815032,mid-age,0,1
hyderabad,manual,1,maruti,maruti swift,2021,lxi,590000.0,2022,petrol,118937,1197,22.38,2,11.19,506751.9858898498,26362.82394995532,new,1,0
hyderabad,manual,1,maruti,maruti swift,2017,vdi bsiv,570000.0,2017,diesel,105133,1248,25.2,7,3.6,506751.9858898498,22619.04761904762,mid-age,1,0
hyderabad,automatic,1,mg,mg hector,2023,1.5 turbo savvy pro cvt,2650000.0,2023,petrol,10000,1451,12.34,1,12.34,1869333.3333333333,214748.78444084278,new,0,0
hyderabad,automatic,1,maruti,maruti swift dzire,2018,amt vxi,679000.0,2019,petrol,36290,1197,21.21,5,4.242,506751.9858898498,32013.20132013201,mid-age,0,0
hyderabad,manual,1,mahindra,mahindra scorpio n,2023,z4 bsvi,1800000.0,2023,petrol,10000,1997,0.0,1,0.0,979000.0,inf,new,0,0
hyderabad,manual,1,hyundai,hyundai i20,2018,petrol asta,640000.0,2018,petrol,29084,1197,18.6,6,3.1,607984.020282729,34408.602150537634,mid-age,0,0
hyderabad,manual,1,maruti,maruti celerio,2020,vxi,475000.0,2020,petrol,66911,998,21.63,4,5.4075,506751.9858898498,21960.24040684235,mid-age,1,0
hyderabad,automatic,1,honda,honda city,2011,1.5 v at,430000.0,2011,petrol,110000,1497,16.8,13,1.2923076923076924,625329.2089728453,25595.238095238095,old,0,0
hyderabad,manual,1,maruti,maruti grand vitara,2022,alpha,1700000.0,2023,petrol,7033,1462,21.11,1,21.11,506751.9858898498,80530.55423969682,new,0,0
hyderabad,manual,1,volkswagen,volkswagen taigun,2021,1.5 tsi gt plus bsvi,1950000.0,2021,petrol,40000,1498,17.88,3,5.96,704698.5815602837,109060.40268456377,mid-age,0,0
hyderabad,manual,2,mahindra,mahindra xuv500,2014,w8 2wd,700000.0,2014,diesel,80000,2179,15.1,10,1.51,979000.0,46357.615894039736,old,0,1
hyderabad,automatic,1,hyundai,hyundai grand i10,2018,1.2 kappa sportz option at,675000.0,2018,petrol,22000,1197,18.9,6,3.15,607984.020282729,35714.28571428572,mid-age,0,0
hyderabad,manual,1,datsun,datsun go,2018,t,430000.0,2019,petrol,70200,1198,19.02,5,3.804,347810.8108108108,22607.78128286015,mid-age,0,0
hyderabad,manual,1,renault,renault kwid,2019,climber 1.0 mt,420000.0,2019,petrol,60004,999,23.01,5,4.602,535356.2091503268,18252.933507170794,mid-age,1,0
hyderabad,manual,1,maruti,maruti wagon r,2020,zxi 1.2,580000.0,2020,petrol,60000,1197,20.52,4,5.13,506751.9858898498,28265.107212475636,mid-age,0,0
hyderabad,manual,2,hyundai,hyundai i10,2013,magna 1.1l,334000.0,2013,petrol,57078,1086,19.81,11,1.8009090909090908,607984.020282729,16860.171630489654,old,0,1
hyderabad,manual,1,maruti,maruti ritz,2014,zxi,402000.0,2014,petrol,63789,1197,18.5,10,1.85,506751.9858898498,21729.72972972973,old,0,0
hyderabad,manual,1,chevrolet,chevrolet beat,2016,diesel lt,240000.0,2016,diesel,120000,936,25.44,8,3.18,253855.25,9433.962264150943,old,1,0
hyderabad,automatic,2,maruti,maruti ciaz,2018,delta diesel,734000.0,2018,diesel,118207,1248,28.09,6,4.681666666666667,506751.9858898498,26130.295478818083,mid-age,1,1
hyderabad,manual,1,honda,honda city,2017,v mt,795000.0,2018,petrol,53000,1497,17.4,6,2.9,625329.2089728453,45689.6551724138,mid-age,0,0
hyderabad,manual,2,maruti,maruti baleno,2016,1.2 alpha,570000.0,2016,petrol,105224,1197,21.4,8,2.675,506751.9858898498,26635.514018691592,old,0,1
hyderabad,manual,2,hyundai,hyundai santro,2021,asta,551000.0,2021,petrol,20837,1086,20.3,3,6.766666666666667,607984.020282729,27142.85714285714,mid-age,0,1
hyderabad,manual,2,hyundai,hyundai i20,2010,magna,280000.0,2010,petrol,100000,1197,18.5,14,1.3214285714285714,607984.020282729,15135.135135135135,old,0,1
hyderabad,manual,1,datsun,datsun redigo,2021,t option,463000.0,2021,petrol,24021,799,20.71,3,6.903333333333333,347810.8108108108,22356.349589570254,mid-age,0,0
hyderabad,manual,1,maruti,maruti ciaz,2016,zxi,625000.0,2016,petrol,61000,1373,20.73,8,2.59125,506751.9858898498,30149.54172696575,old,0,0
hyderabad,automatic,2,volvo,volvo s60,2013,d4 summum,800000.0,2013,diesel,120000,1984,9.0,11,0.8181818181818182,3188731.7073170734,88888.88888888889,old,0,1
hyderabad,manual,2,ford,ford fiesta,2008,1.6 zxi duratec,200000.0,2008,petrol,64000,1596,15.3,16,0.95625,732400.0,13071.8954248366,old,0,1
hyderabad,manual,1,maruti,maruti alto,2011,lxi,170000.0,2011,petrol,120000,796,19.7,13,1.5153846153846153,506751.9858898498,8629.441624365483,old,0,0
hyderabad,manual,1,volkswagen,volkswagen taigun,2022,1.5 tsi gt plus bsvi,1950000.0,2022,petrol,30000,1498,17.88,2,8.94,704698.5815602837,109060.40268456377,new,0,0
hyderabad,manual,1,maruti,maruti alto 800,2018,lxi,325000.0,2018,petrol,49000,796,22.05,6,3.6750000000000003,506751.9858898498,14739.22902494331,mid-age,1,0
hyderabad,manual,1,mahindra,mahindra marazzo,2018,m2 bsiv,750000.0,2018,diesel,115000,1497,17.3,6,2.8833333333333333,979000.0,43352.601156069366,mid-age,0,0
hyderabad,manual,1,maruti,maruti alto 800,2016,lxi,275000.0,2016,petrol,50000,796,24.7,8,3.0875,506751.9858898498,11133.603238866397,old,1,0
hyderabad,manual,1,datsun,datsun redigo,2021,1.0 t option,447000.0,2021,petrol,18569,999,21.7,3,7.233333333333333,347810.8108108108,20599.078341013825,mid-age,1,0
hyderabad,manual,1,hyundai,hyundai grand i10,2018,1.2 crdi asta,578000.0,2018,diesel,98455,1186,24.0,6,4.0,607984.020282729,24083.333333333332,mid-age,1,0
hyderabad,automatic,1,skoda,skoda rapid,2015,1.5 tdi at elegance plus,600000.0,2016,diesel,85000,1498,21.66,8,2.7075,999269.2307692308,27700.831024930747,old,1,0
hyderabad,manual,1,volkswagen,volkswagen ameo,2016,1.2 mpi highline,524000.0,2016,petrol,97921,1198,17.0,8,2.125,704698.5815602837,30823.529411764706,old,0,0
hyderabad,manual,2,datsun,datsun redigo,2020,1.0 t option,402000.0,2020,petrol,19205,999,21.7,4,5.425,347810.8108108108,18525.345622119818,mid-age,1,1
hyderabad,manual,2,maruti,maruti swift,2019,ddis vdi,667000.0,2019,diesel,122000,1248,28.4,5,5.68,506751.9858898498,23485.91549295775,mid-age,1,1
hyderabad,manual,1,maruti,maruti ignis,2018,1.2 alpha bsiv,552000.0,2018,petrol,97644,1197,20.89,6,3.481666666666667,506751.9858898498,26424.126376256583,mid-age,0,0
hyderabad,manual,1,hyundai,hyundai i10,2010,magna 1.2,265000.0,2010,petrol,82000,1197,20.36,14,1.4542857142857142,607984.020282729,13015.717092337918,old,0,0
hyderabad,manual,2,maruti,maruti swift,2013,vdi,443000.0,2013,diesel,70607,1248,22.9,11,2.0818181818181816,506751.9858898498,19344.978165938865,old,1,1
hyderabad,automatic,1,hyundai,hyundai verna,2016,1.6 vtvt at sx,721000.0,2017,petrol,71144,1591,17.01,7,2.43,607984.020282729,42386.831275720164,mid-age,0,0
hyderabad,automatic,1,hyundai,hyundai verna,2022,sx ivt opt,1550000.0,2023,petrol,2373,1497,18.45,1,18.45,607984.020282729,84010.84010840108,new,0,0
hyderabad,automatic,1,hyundai,hyundai i20,2021,asta opt turbo dct bsvi,1092000.0,2021,petrol,56753,998,20.28,3,6.760000000000001,607984.020282729,53846.153846153844,mid-age,0,0
hyderabad,manual,1,maruti,maruti vitara brezza,2018,zdi plus dual tone,890000.0,2018,diesel,72000,1248,24.3,6,4.05,506751.9858898498,36625.51440329218,mid-age,1,0
hyderabad,manual,2,maruti,maruti baleno,2018,1.2 zeta,550000.0,2019,petrol,64487,1197,21.4,5,4.279999999999999,506751.9858898498,25700.934579439254,mid-age,0,1
